File,DropRatio,Points,MaxDist,MeanDist
BH0010_L_siphon_lab.vtk,0.7000000000000001,14,0.0051921939366431635,0.002217225096457755
BH0010_L_siphon_lab.vtk,0.8,10,0.0015145597194708704,0.0008500804421636499
BH0010_L_siphon_lab.vtk,0.9,7,0.00039802779044972175,0.0002337715927537068
BH0010_R_siphon_lab.vtk,0.1,31,0.02612031678860105,0.0057994243386507325
BH0010_R_siphon_lab.vtk,0.2,29,0.02534869087351377,0.006221471869778239
BH0010_R_siphon_lab.vtk,0.30000000000000004,25,0.02415401852162158,0.007058949093347847
BH0010_R_siphon_lab.vtk,0.4,22,0.017909603565786747,0.005676677791420768
BH0010_R_siphon_lab.vtk,0.5,18,0.008609826285882027,0.003038508067029736
BH0010_R_siphon_lab.vtk,0.6,15,0.0036427845307937523,0.0013581903956409157
BH0010_R_siphon_lab.vtk,0.7000000000000001,13,0.002008542542726366,0.0008511356643560038
BH0010_R_siphon_lab.vtk,0.8,10,0.0009432865918007072,0.0004938968529950075
BH0010_R_siphon_lab.vtk,0.9,7,0.0001245261508726614,9.166594544794805e-05
BH0011_L_siphon_lab.vtk,0.1,33,0.1198945250734052,0.044288248416903604
BH0011_L_siphon_lab.vtk,0.2,28,0.07654153052214652,0.03707684990497023
BH0011_L_siphon_lab.vtk,0.30000000000000004,22,0.07040782791196587,0.03326360724939044
BH0011_L_siphon_lab.vtk,0.4,18,0.05198456725721101,0.024179118295016275
BH0011_L_siphon_lab.vtk,0.5,15,0.03459957809509395,0.01767613201973269
BH0011_L_siphon_lab.vtk,0.6,13,0.02403423767670229,0.01261921914250703
BH0011_L_siphon_lab.vtk,0.7000000000000001,11,0.015234815659917272,0.008513339471812036
BH0011_L_siphon_lab.vtk,0.8,8,0.004902402232696581,0.003485876458057285
BH0011_L_siphon_lab.vtk,0.9,6,0.0020227970013191893,0.0016492846731664599
BH0011_R_siphon_lab.vtk,0.1,39,0.6366853692920712,0.24624354812304694
BH0011_R_siphon_lab.vtk,0.2,35,0.48042321964308443,0.1824239947975283
BH0011_R_siphon_lab.vtk,0.30000000000000004,24,0.15548670763019412,0.06580680204349812
BH0011_R_siphon_lab.vtk,0.4,20,0.0910774223401942,0.04204384040958196
BH0011_R_siphon_lab.vtk,0.5,16,0.049402303191474414,0.024659722551871405
BH0011_R_siphon_lab.vtk,0.6,14,0.03551901156081949,0.017438209679632978
BH0011_R_siphon_lab.vtk,0.7000000000000001,11,0.015599925453310987,0.009275081474187994
BH0011_R_siphon_lab.vtk,0.8,8,0.004969957038184494,0.003703450465678388
BH0011_R_siphon_lab.vtk,0.9,6,0.0020386219108334547,0.0015620406314233702
BH0013_L_siphon_lab.vtk,0.1,35,0.3038292205718811,0.10761757436615806
BH0013_L_siphon_lab.vtk,0.2,31,0.2488732766750913,0.0952033520815563
BH0013_L_siphon_lab.vtk,0.30000000000000004,27,0.18551187110564904,0.07306027560600095
BH0013_L_siphon_lab.vtk,0.4,22,0.10541638415267096,0.04056633888213946
BH0013_L_siphon_lab.vtk,0.5,19,0.072177137899199,0.030280722066772084
BH0013_L_siphon_lab.vtk,0.6,16,0.03919094983039145,0.017730054658739842
BH0013_L_siphon_lab.vtk,0.7000000000000001,13,0.02051276307177946,0.00975674999893052
BH0013_L_siphon_lab.vtk,0.8,10,0.0075527152912910345,0.0046767893085680416
BH0013_L_siphon_lab.vtk,0.9,7,0.0023306277663374952,0.0014305428122703882
BH0013_R_siphon_lab.vtk,0.1,40,0.4405087829804004,0.19116322978103917
BH0013_R_siphon_lab.vtk,0.2,37,0.3928704419659792,0.1616433957089297
BH0013_R_siphon_lab.vtk,0.30000000000000004,34,0.33425268790090334,0.13311388627153473
BH0013_R_siphon_lab.vtk,0.4,31,0.271066957493435,0.10495014096634475
BH0013_R_siphon_lab.vtk,0.5,27,0.18134871667383368,0.07289977875912303
BH0013_R_siphon_lab.vtk,0.6,22,0.09267644811047115,0.04034750945399661
BH0013_R_siphon_lab.vtk,0.7000000000000001,18,0.04665534172125496,0.02062884961555151
BH0013_R_siphon_lab.vtk,0.8,14,0.018801161658708043,0.009539841218216077
BH0013_R_siphon_lab.vtk,0.9,11,0.008156745362184026,0.004532669874451827
BH0014_L_siphon_lab.vtk,0.1,43,0.19538791363848262,0.1028930687198881
BH0014_L_siphon_lab.vtk,0.2,29,0.2245951708998214,0.07427383980461752
BH0014_L_siphon_lab.vtk,0.30000000000000004,23,0.14054828006398412,0.04899702674081577
BH0014_L_siphon_lab.vtk,0.4,20,0.09477616359907659,0.0351902596341363
BH0014_L_siphon_lab.vtk,0.5,17,0.05363797508724699,0.022504449768198556
BH0014_L_siphon_lab.vtk,0.6,13,0.01865129188256079,0.008437817295146576
BH0014_L_siphon_lab.vtk,0.7000000000000001,11,0.00841326573434012,0.004590323533228943
BH0014_L_siphon_lab.vtk,0.8,9,0.004121549778037692,0.0025902530589983937
BH0014_L_siphon_lab.vtk,0.9,5,0.00045400851159057426,0.00026040766611221393
BH0014_R_siphon_lab.vtk,0.1,31,0.07691252719977815,0.028852423732440013
BH0014_R_siphon_lab.vtk,0.2,26,0.05418267517260611,0.02378165856807512
BH0014_R_siphon_lab.vtk,0.30000000000000004,21,0.034627619493459494,0.014922851866891209
BH0014_R_siphon_lab.vtk,0.4,18,0.023535700377615376,0.010851490022435961
BH0014_R_siphon_lab.vtk,0.5,16,0.01736878059722413,0.007239474531233967
BH0014_R_siphon_lab.vtk,0.6,13,0.009178173402331069,0.004553405834208939
BH0014_R_siphon_lab.vtk,0.7000000000000001,11,0.005884602988535603,0.0030287326835774374
BH0014_R_siphon_lab.vtk,0.8,8,0.0016594086586489976,0.0011848163282486028
BH0014_R_siphon_lab.vtk,0.9,6,0.0004978258599398072,0.0003671370115581006
BH0016_L_siphon_lab.vtk,0.1,26,0.0750183280536465,0.02811813763641848
BH0016_L_siphon_lab.vtk,0.2,25,0.06644519626367196,0.02463442447655977
BH0016_L_siphon_lab.vtk,0.30000000000000004,18,0.02752375701353016,0.010114738212551856
BH0016_L_siphon_lab.vtk,0.4,15,0.014979913037671877,0.005975101413050196
BH0016_L_siphon_lab.vtk,0.5,12,0.010258307384763576,0.00451123746562979
BH0016_L_siphon_lab.vtk,0.6,11,0.006460834503344337,0.003106147714148892
BH0016_L_siphon_lab.vtk,0.7000000000000001,9,0.004077535567203139,0.002253742730206438
BH0016_L_siphon_lab.vtk,0.8,6,0.0010990555569382054,0.0007316500183174012
BH0016_L_siphon_lab.vtk,0.9,4,0.00017908456998624867,0.00011694382198070181
BH0016_R_siphon_lab.vtk,0.1,23,0.15214861496853327,0.045039826801548805
BH0016_R_siphon_lab.vtk,0.2,23,0.15214861496853327,0.045039826801548805
BH0016_R_siphon_lab.vtk,0.30000000000000004,20,0.060936720526421406,0.01910226613612608
BH0016_R_siphon_lab.vtk,0.4,19,0.03958483708580096,0.014672624464448152
BH0016_R_siphon_lab.vtk,0.5,18,0.024805387668782264,0.011396977929053531
BH0016_R_siphon_lab.vtk,0.6,15,0.016300099431828363,0.006839961522656903
BH0016_R_siphon_lab.vtk,0.7000000000000001,12,0.01130227051502658,0.00428026966541006
BH0016_R_siphon_lab.vtk,0.8,9,0.0026402903892408514,0.001420105176649089
BH0016_R_siphon_lab.vtk,0.9,6,0.000681275221205091,0.0004998657890688309
BH0017_L_siphon_lab.vtk,0.1,25,0.23662236780997592,0.07211852299542323
BH0017_L_siphon_lab.vtk,0.2,25,0.23662236780997592,0.07211852299542323
BH0017_L_siphon_lab.vtk,0.30000000000000004,25,0.23662236780997592,0.07211852299542323
BH0017_L_siphon_lab.vtk,0.4,25,0.23662236780997592,0.07211852299542323
BH0017_L_siphon_lab.vtk,0.5,23,0.23739900903002198,0.07839278668375223
BH0017_L_siphon_lab.vtk,0.6,21,0.22707235102178225,0.05558673804629065
BH0017_L_siphon_lab.vtk,0.7000000000000001,16,0.07251144880176563,0.019920720145900503
BH0017_L_siphon_lab.vtk,0.8,13,0.0263611124258335,0.007517627781663925
BH0017_L_siphon_lab.vtk,0.9,9,0.004266898428804455,0.0015951682606756723
BH0017_R_siphon_lab.vtk,0.1,27,0.09963644539567584,0.05371090550118794
BH0017_R_siphon_lab.vtk,0.2,27,0.09963644539567584,0.05371090550118794
BH0017_R_siphon_lab.vtk,0.30000000000000004,27,0.09963644539567584,0.05371090550118794
BH0017_R_siphon_lab.vtk,0.4,27,0.09963644539567584,0.05371090550118794
BH0017_R_siphon_lab.vtk,0.5,26,0.09745151178767841,0.052963867731649586
BH0017_R_siphon_lab.vtk,0.6,24,0.10947186868317749,0.045710270391820636
BH0017_R_siphon_lab.vtk,0.7000000000000001,20,0.08935706225102735,0.03405467262113397
BH0017_R_siphon_lab.vtk,0.8,14,0.04498471104715096,0.02014003517169103
BH0017_R_siphon_lab.vtk,0.9,10,0.014717621525029645,0.008263963702561815
BH0018_L_siphon_lab.vtk,0.1,37,0.15759945638866635,0.06862712221657837
BH0018_L_siphon_lab.vtk,0.2,28,0.11879016407296719,0.05617148455091557
BH0018_L_siphon_lab.vtk,0.30000000000000004,25,0.0967640667653141,0.04582281978035349
BH0018_L_siphon_lab.vtk,0.4,21,0.06810973963690346,0.031212791577005437
BH0018_L_siphon_lab.vtk,0.5,19,0.052209858893101674,0.024725776675534036
BH0018_L_siphon_lab.vtk,0.6,15,0.02734054641906792,0.01372833471461404
BH0018_L_siphon_lab.vtk,0.7000000000000001,13,0.017075424286596336,0.009141640276653705
BH0018_L_siphon_lab.vtk,0.8,10,0.0067630379071030935,0.004210479701605067
BH0018_L_siphon_lab.vtk,0.9,8,0.0032820921079499132,0.002536487234591215
BH0018_R_siphon_lab.vtk,0.1,27,0.2407859674528481,0.11569281885398892
BH0018_R_siphon_lab.vtk,0.2,23,0.18475046142422544,0.08859178200652361
BH0018_R_siphon_lab.vtk,0.30000000000000004,19,0.12735125408586706,0.06003841335117404
BH0018_R_siphon_lab.vtk,0.4,15,0.07377145637025757,0.03622381460457258
BH0018_R_siphon_lab.vtk,0.5,14,0.05857404150167589,0.030441875911605083
BH0018_R_siphon_lab.vtk,0.6,11,0.03156025479560663,0.017231412373129404
BH0018_R_siphon_lab.vtk,0.7000000000000001,9,0.015345307395462929,0.010318511587901931
BH0018_R_siphon_lab.vtk,0.8,8,0.010473639406532911,0.007589735674536236
BH0018_R_siphon_lab.vtk,0.9,5,0.003281165490763717,0.0019378664337104897
BH0019_L_siphon_lab.vtk,0.1,30,0.24495608707062083,0.07980238217079809
BH0019_L_siphon_lab.vtk,0.2,25,0.15018947704405272,0.04938133041068051
BH0019_L_siphon_lab.vtk,0.30000000000000004,21,0.07489651384986026,0.026029332820369216
BH0019_L_siphon_lab.vtk,0.4,18,0.054255590782919666,0.020069987877677737
BH0019_L_siphon_lab.vtk,0.5,15,0.0274238570084408,0.011313704514190384
BH0019_L_siphon_lab.vtk,0.6,13,0.01717163081850326,0.007476145769284518
BH0019_L_siphon_lab.vtk,0.7000000000000001,11,0.009093696865690365,0.004657065603889939
BH0019_L_siphon_lab.vtk,0.8,7,0.0014430021242135133,0.0010942565939625012
BH0019_L_siphon_lab.vtk,0.9,7,0.0014430021242135133,0.0010942565939625012
BH0019_R_siphon_lab.vtk,0.1,24,0.1011469609285709,0.0342761808231932
BH0019_R_siphon_lab.vtk,0.2,24,0.1011469609285709,0.0342761808231932
BH0019_R_siphon_lab.vtk,0.30000000000000004,24,0.1011469609285709,0.0342761808231932
BH0019_R_siphon_lab.vtk,0.4,24,0.1011469609285709,0.0342761808231932
BH0019_R_siphon_lab.vtk,0.5,24,0.1011469609285709,0.0342761808231932
BH0019_R_siphon_lab.vtk,0.6,24,0.1011469609285709,0.0342761808231932
BH0019_R_siphon_lab.vtk,0.7000000000000001,21,0.06318823313974009,0.022368188081371337
BH0019_R_siphon_lab.vtk,0.8,14,0.016493974451631088,0.006949228529544643
BH0019_R_siphon_lab.vtk,0.9,9,0.002823933635990261,0.0018694429490282017
BH0020_L_siphon_lab.vtk,0.1,31,0.3043328487023741,0.10322235109959096
BH0020_L_siphon_lab.vtk,0.2,29,0.24159250674682853,0.0766525102399743
BH0020_L_siphon_lab.vtk,0.30000000000000004,25,0.13502671119616605,0.042958558133588974
BH0020_L_siphon_lab.vtk,0.4,23,0.11097099095980267,0.03372591011416009
BH0020_L_siphon_lab.vtk,0.5,19,0.06175654746608572,0.01917603320645839
BH0020_L_siphon_lab.vtk,0.6,17,0.04101932307961498,0.013792759973674698
BH0020_L_siphon_lab.vtk,0.7000000000000001,14,0.017227791968234207,0.006124804511262086
BH0020_L_siphon_lab.vtk,0.8,11,0.008033342774740326,0.0038006905302913683
BH0020_L_siphon_lab.vtk,0.9,8,0.0018036155096986528,0.0009547729667243026
BH0020_R_siphon_lab.vtk,0.1,37,0.2834668520701105,0.139804384339069
BH0020_R_siphon_lab.vtk,0.2,30,0.2301591003534348,0.08226685792397738
BH0020_R_siphon_lab.vtk,0.30000000000000004,25,0.1411029992128391,0.04867406894701162
BH0020_R_siphon_lab.vtk,0.4,20,0.07893895587573019,0.029110078935458694
BH0020_R_siphon_lab.vtk,0.5,18,0.06054668430793009,0.02347532351447137
BH0020_R_siphon_lab.vtk,0.6,15,0.03377606349903872,0.014374274559121613
BH0020_R_siphon_lab.vtk,0.7000000000000001,13,0.023488947624025425,0.010082584370311799
BH0020_R_siphon_lab.vtk,0.8,9,0.007633721432057594,0.004404383815279673
BH0020_R_siphon_lab.vtk,0.9,6,0.0016801115238681413,0.0011466636104797152
BH0021_L_siphon_lab.vtk,0.1,40,0.1955186128398776,0.06036106669407104
BH0021_L_siphon_lab.vtk,0.2,36,0.1808352153265569,0.061394930335587926
BH0021_L_siphon_lab.vtk,0.30000000000000004,30,0.11565706768400141,0.04447016258187405
BH0021_L_siphon_lab.vtk,0.4,25,0.07027088387904201,0.0298405233309318
BH0021_L_siphon_lab.vtk,0.5,21,0.04434070064865869,0.020097929609462013
BH0021_L_siphon_lab.vtk,0.6,17,0.02506868916813887,0.01169065524990189
BH0021_L_siphon_lab.vtk,0.7000000000000001,14,0.014281410380833859,0.006899826074352849
BH0021_L_siphon_lab.vtk,0.8,11,0.006332490275801739,0.003571626525204936
BH0021_L_siphon_lab.vtk,0.9,7,0.0013820808494494907,0.0009779460061358515
BH0023_L_siphon_lab.vtk,0.1,33,0.12184854955179059,0.05248098358286344
BH0023_L_siphon_lab.vtk,0.2,28,0.08722583356355973,0.03862447749944977
BH0023_L_siphon_lab.vtk,0.30000000000000004,25,0.06914368575876606,0.03041740382934442
BH0023_L_siphon_lab.vtk,0.4,20,0.041152467865494535,0.01824101124164644
BH0023_L_siphon_lab.vtk,0.5,18,0.031357006887621997,0.014140847040586388
BH0023_L_siphon_lab.vtk,0.6,14,0.015557574778065242,0.007421778782532205
BH0023_L_siphon_lab.vtk,0.7000000000000001,12,0.00857254060063245,0.004617437639805052
BH0023_L_siphon_lab.vtk,0.8,10,0.004918293582137967,0.0029621497783642926
BH0023_L_siphon_lab.vtk,0.9,6,0.0008179763308596988,0.0006331427860395896
BH0024_L_siphon_lab.vtk,0.1,34,0.2744779033104565,0.07822460515099798
BH0024_L_siphon_lab.vtk,0.2,32,0.2524811051838254,0.07276876573307572
BH0024_L_siphon_lab.vtk,0.30000000000000004,30,0.22958439571555134,0.0688260074855655
BH0024_L_siphon_lab.vtk,0.4,29,0.21734530242800215,0.0671468601281446
BH0024_L_siphon_lab.vtk,0.5,24,0.11160727992406971,0.032144703885876584
BH0024_L_siphon_lab.vtk,0.6,21,0.07758528011844301,0.02315293552894232
BH0024_L_siphon_lab.vtk,0.7000000000000001,17,0.03311124580432501,0.01077314326062099
BH0024_L_siphon_lab.vtk,0.8,14,0.01280390573267498,0.003926264182003923
BH0024_L_siphon_lab.vtk,0.9,9,0.0024233378789435545,0.0011837796650252357
BH0024_R_siphon_lab.vtk,0.1,34,0.21677997803428933,0.09654391020235352
BH0024_R_siphon_lab.vtk,0.2,30,0.17204447664999722,0.07398169304826338
BH0024_R_siphon_lab.vtk,0.30000000000000004,26,0.12070572109498848,0.053634805387849455
BH0024_R_siphon_lab.vtk,0.4,22,0.07970877036217769,0.036169743156701156
BH0024_R_siphon_lab.vtk,0.5,18,0.047513347707563436,0.022641765830512188
BH0024_R_siphon_lab.vtk,0.6,16,0.03381587602438463,0.016772326611603813
BH0024_R_siphon_lab.vtk,0.7000000000000001,12,0.01411107439026646,0.007582371200099014
BH0024_R_siphon_lab.vtk,0.8,10,0.007450810670192154,0.004428577380548461
BH0024_R_siphon_lab.vtk,0.9,6,0.0013437245670708253,0.0008455263189988431
BH0025_R_siphon_lab.vtk,0.1,38,0.17705546190228746,0.04948203136348337
BH0025_R_siphon_lab.vtk,0.2,36,0.18778717392438826,0.046234632637216194
BH0025_R_siphon_lab.vtk,0.30000000000000004,29,0.08962867698483218,0.023537302824523813
BH0025_R_siphon_lab.vtk,0.4,25,0.06718043918805144,0.01946473093233319
BH0025_R_siphon_lab.vtk,0.5,19,0.02883631299006817,0.010639303529575535
BH0025_R_siphon_lab.vtk,0.6,17,0.020101970179638773,0.007398162650915768
BH0025_R_siphon_lab.vtk,0.7000000000000001,13,0.008701201827851474,0.004124827248124268
BH0025_R_siphon_lab.vtk,0.8,10,0.003105033832320775,0.0017134717961935248
BH0025_R_siphon_lab.vtk,0.9,7,0.0007189386292754535,0.000554207195123341
BH0026_L_siphon_lab.vtk,0.1,33,0.37649256089374905,0.13990676710528016
BH0026_L_siphon_lab.vtk,0.2,33,0.37649256089374905,0.13990676710528016
BH0026_L_siphon_lab.vtk,0.30000000000000004,33,0.37649256089374905,0.13990676710528016
BH0026_L_siphon_lab.vtk,0.4,32,0.3715636774195046,0.12157427987994812
BH0026_L_siphon_lab.vtk,0.5,30,0.3057599835420248,0.08176898891574659
BH0026_L_siphon_lab.vtk,0.6,29,0.24809218276236322,0.0661113804523232
BH0026_L_siphon_lab.vtk,0.7000000000000001,23,0.19682786798442664,0.05327853662033045
BH0026_L_siphon_lab.vtk,0.8,16,0.08559540428678525,0.02782269258812267
BH0026_L_siphon_lab.vtk,0.9,10,0.02108835179860702,0.01024616983793739
BH0026_R_siphon_lab.vtk,0.1,35,0.10046499654753899,0.05750783281446777
BH0026_R_siphon_lab.vtk,0.2,34,0.09955535533657872,0.05785974122136586
BH0026_R_siphon_lab.vtk,0.30000000000000004,32,0.11227878663446678,0.054540512400445745
BH0026_R_siphon_lab.vtk,0.4,31,0.12200240464588208,0.05112452094271543
BH0026_R_siphon_lab.vtk,0.5,30,0.12170642254229502,0.04641408941989195
BH0026_R_siphon_lab.vtk,0.6,25,0.093128203970118,0.03884503171154389
BH0026_R_siphon_lab.vtk,0.7000000000000001,21,0.06613532460464433,0.02631697821091416
BH0026_R_siphon_lab.vtk,0.8,17,0.03711807584812177,0.017202423712322553
BH0026_R_siphon_lab.vtk,0.9,11,0.009394005500592939,0.005167592028127944
BH0029_L_siphon_lab.vtk,0.1,35,0.4895572780354033,0.17074919975279376
BH0029_L_siphon_lab.vtk,0.2,32,0.4310937128802014,0.1663363946449219
BH0029_L_siphon_lab.vtk,0.30000000000000004,29,0.3464370212684739,0.14964540099376034
BH0029_L_siphon_lab.vtk,0.4,27,0.2885886426926263,0.13149426173968037
BH0029_L_siphon_lab.vtk,0.5,26,0.27865490713849633,0.12056992376819033
BH0029_L_siphon_lab.vtk,0.6,20,0.1465582065631213,0.06585514274486542
BH0029_L_siphon_lab.vtk,0.7000000000000001,17,0.09322770815338288,0.044969984784070965
BH0029_L_siphon_lab.vtk,0.8,13,0.03878844834106915,0.02061269677302221
BH0029_L_siphon_lab.vtk,0.9,9,0.0107982103875581,0.007130697089866286
BH0029_R_siphon_lab.vtk,0.1,29,0.14019757519561882,0.04608986687618176
BH0029_R_siphon_lab.vtk,0.2,29,0.14019757519561882,0.04608986687618176
BH0029_R_siphon_lab.vtk,0.30000000000000004,29,0.14019757519561882,0.04608986687618176
BH0029_R_siphon_lab.vtk,0.4,28,0.11287343219105106,0.039009509968416664
BH0029_R_siphon_lab.vtk,0.5,22,0.04680714119252272,0.018064720143423734
BH0029_R_siphon_lab.vtk,0.6,20,0.03581483661326201,0.012788937416764554
BH0029_R_siphon_lab.vtk,0.7000000000000001,17,0.018745397507290873,0.006120164714473699
BH0029_R_siphon_lab.vtk,0.8,12,0.002615781654006666,0.0009925019301446705
BH0029_R_siphon_lab.vtk,0.9,9,0.0007384634034625914,0.0002432632684559446
BH0030_L_siphon_lab.vtk,0.1,29,0.2915725386835095,0.12642896458553837
BH0030_L_siphon_lab.vtk,0.2,26,0.23761619406739512,0.11589562547802355
BH0030_L_siphon_lab.vtk,0.30000000000000004,23,0.1927272265551133,0.09435888542246632
BH0030_L_siphon_lab.vtk,0.4,19,0.13610712326098257,0.0644049176877804
BH0030_L_siphon_lab.vtk,0.5,15,0.0731959925046344,0.03653696342439082
BH0030_L_siphon_lab.vtk,0.6,15,0.0731959925046344,0.03653696342439082
BH0030_L_siphon_lab.vtk,0.7000000000000001,11,0.02867732829389183,0.015528556858424157
BH0030_L_siphon_lab.vtk,0.8,8,0.008735607212078111,0.006466985657698583
BH0030_L_siphon_lab.vtk,0.9,6,0.003186377251478842,0.0023298517180295676
BH0030_R_siphon_lab.vtk,0.1,25,0.07431094843661801,0.027005392388846534
BH0030_R_siphon_lab.vtk,0.2,22,0.08066925337437678,0.026754028606245206
BH0030_R_siphon_lab.vtk,0.30000000000000004,21,0.07975012141539184,0.027902397899419364
BH0030_R_siphon_lab.vtk,0.4,15,0.025894313907931635,0.009448233855206411
BH0030_R_siphon_lab.vtk,0.5,12,0.010798271923200126,0.004390389421189667
BH0030_R_siphon_lab.vtk,0.6,10,0.004497762397355852,0.0021817154176190555
BH0030_R_siphon_lab.vtk,0.7000000000000001,9,0.002374913475797699,0.0012090181099046417
BH0030_R_siphon_lab.vtk,0.8,7,0.0009205039479500549,0.00047383851704540646
BH0030_R_siphon_lab.vtk,0.9,4,0.00010900984352920674,6.969246669512623e-05
BH0031_L_siphon_lab.vtk,0.1,30,0.06445288797271553,0.027697972193298
BH0031_L_siphon_lab.vtk,0.2,30,0.06445288797271553,0.027697972193298
BH0031_L_siphon_lab.vtk,0.30000000000000004,29,0.060782732039242005,0.02697423643543169
BH0031_L_siphon_lab.vtk,0.4,28,0.05661483240303933,0.025715138125839764
BH0031_L_siphon_lab.vtk,0.5,26,0.047863870552819154,0.022798973822312277
BH0031_L_siphon_lab.vtk,0.6,25,0.04551007502877069,0.02069121604435369
BH0031_L_siphon_lab.vtk,0.7000000000000001,18,0.022231375337163906,0.010083164528719983
BH0031_L_siphon_lab.vtk,0.8,14,0.01084002711746379,0.00535434935362409
BH0031_L_siphon_lab.vtk,0.9,9,0.0024017938953528883,0.0014938499352574036
BH0031_R_siphon_lab.vtk,0.1,29,0.31275585077806617,0.12124228903360121
BH0031_R_siphon_lab.vtk,0.2,23,0.20993978177449776,0.08777451832583195
BH0031_R_siphon_lab.vtk,0.30000000000000004,21,0.1730490995728796,0.07386965749841232
BH0031_R_siphon_lab.vtk,0.4,17,0.1122945926582429,0.05273894446507501
BH0031_R_siphon_lab.vtk,0.5,15,0.07101121356568768,0.03337087542650053
BH0031_R_siphon_lab.vtk,0.6,12,0.03803474083350944,0.021582434118730055
BH0031_R_siphon_lab.vtk,0.7000000000000001,11,0.030791396003636534,0.018541536889943637
BH0031_R_siphon_lab.vtk,0.8,8,0.009867105094164774,0.0061779326026130295
BH0031_R_siphon_lab.vtk,0.9,5,0.001672023005365085,0.0010209479092462988
BH0034_L_siphon_lab.vtk,0.1,33,0.4612917225641362,0.10396660428308806
BH0034_L_siphon_lab.vtk,0.2,30,0.45028531835453434,0.11547288337444203
BH0034_L_siphon_lab.vtk,0.30000000000000004,28,0.4070778532350433,0.12554012810064505
BH0034_L_siphon_lab.vtk,0.4,26,0.28531563912320496,0.12213257662314204
BH0034_L_siphon_lab.vtk,0.5,21,0.18481518913453956,0.07771356824049386
BH0034_L_siphon_lab.vtk,0.6,18,0.13146731532750722,0.05086182700091673
BH0034_L_siphon_lab.vtk,0.7000000000000001,15,0.0750246164394795,0.030092267819097032
BH0034_L_siphon_lab.vtk,0.8,12,0.03278215029799303,0.015005390391195599
BH0034_L_siphon_lab.vtk,0.9,8,0.007650305098763854,0.004994276561871432
BH0034_R_siphon_lab.vtk,0.1,33,0.0929891059681961,0.03261933475982168
BH0034_R_siphon_lab.vtk,0.2,27,0.10613830719904271,0.029635027526941124
BH0034_R_siphon_lab.vtk,0.30000000000000004,23,0.07918878918150957,0.0241351320912853
BH0034_R_siphon_lab.vtk,0.4,20,0.06042922422785493,0.019218411941814825
BH0034_R_siphon_lab.vtk,0.5,16,0.02608947976530311,0.009375280943274006
BH0034_R_siphon_lab.vtk,0.6,14,0.016924321229838862,0.006392839941857368
BH0034_R_siphon_lab.vtk,0.7000000000000001,12,0.013924328601318772,0.006314386161706739
BH0034_R_siphon_lab.vtk,0.8,9,0.003592814380536864,0.002167368003834765
BH0034_R_siphon_lab.vtk,0.9,6,0.0003461794028542666,0.00027042963251518046
BH0035_L_siphon_lab.vtk,0.1,29,0.12673354316727029,0.05755093173449002
BH0035_L_siphon_lab.vtk,0.2,24,0.10314143260286696,0.04842570628338879
BH0035_L_siphon_lab.vtk,0.30000000000000004,19,0.07199698269343777,0.03531776513345123
BH0035_L_siphon_lab.vtk,0.4,16,0.05031187771609902,0.026073808275658
BH0035_L_siphon_lab.vtk,0.5,13,0.030205607539024057,0.017133042117171173
BH0035_L_siphon_lab.vtk,0.6,11,0.021397973840624196,0.012687851359459374
BH0035_L_siphon_lab.vtk,0.7000000000000001,10,0.017535978039547026,0.010643962483734863
BH0035_L_siphon_lab.vtk,0.8,7,0.005769371973818542,0.004402216491579926
BH0035_L_siphon_lab.vtk,0.9,5,0.0028171299980805746,0.0017394324719792694
BH0035_R_siphon_lab.vtk,0.1,28,0.06854093518008844,0.02960327446854037
BH0035_R_siphon_lab.vtk,0.2,24,0.05162501106736578,0.022377786067907468
BH0035_R_siphon_lab.vtk,0.30000000000000004,20,0.035501710526823244,0.0156909604704069
BH0035_R_siphon_lab.vtk,0.4,18,0.028239788170962107,0.01269664080991054
BH0035_R_siphon_lab.vtk,0.5,15,0.017354129680220973,0.00816846600118525
BH0035_R_siphon_lab.vtk,0.6,12,0.009289119022451109,0.004965965701270646
BH0035_R_siphon_lab.vtk,0.7000000000000001,11,0.007334037460099155,0.003957171881606093
BH0035_R_siphon_lab.vtk,0.8,8,0.002440867387207314,0.0018075224733544231
BH0035_R_siphon_lab.vtk,0.9,5,0.0006495971068791531,0.00038083445795493063
BH0036_R_siphon_lab.vtk,0.1,28,0.4586952357395502,0.1614107486548378
BH0036_R_siphon_lab.vtk,0.2,21,0.253902785614587,0.10329865513219999
BH0036_R_siphon_lab.vtk,0.30000000000000004,17,0.14788012417555185,0.06279100762834312
BH0036_R_siphon_lab.vtk,0.4,13,0.06331490817748897,0.030745202776520247
BH0036_R_siphon_lab.vtk,0.5,11,0.03985894737030493,0.022081356835267716
BH0036_R_siphon_lab.vtk,0.6,10,0.027128855145817754,0.016107511828026867
BH0036_R_siphon_lab.vtk,0.7000000000000001,8,0.011270144037224317,0.007755135863162084
BH0036_R_siphon_lab.vtk,0.8,5,0.002104604271160576,0.001231581390384442
BH0036_R_siphon_lab.vtk,0.9,3,8.816732066652122e-16,4.696763811207205e-16
BH0038_L_siphon_lab.vtk,0.1,34,0.6124385849942269,0.166784629422663
BH0038_L_siphon_lab.vtk,0.2,33,0.6058437352144381,0.17114478189426072
BH0038_L_siphon_lab.vtk,0.30000000000000004,30,0.5581267912788612,0.17951035426312603
BH0038_L_siphon_lab.vtk,0.4,25,0.330703474687263,0.10660613198718373
