0,1,2,3,4
0.19309397902489198,0.40732234549177904,0.14896406811911686,0.16605587403580666,0.16696788207449045
0.2764303760337662,0.4582278598967448,0.2670628234981386,0.18092558430185068,0.2429102477523321
0.2323901883444854,0.3952573773304167,0.27124084997184816,0.12938348371317146,0.2603164570941904
0.38272882198977276,0.21514978889792732,0.1430870140771761,0.08984082445381388,0.10098130447587678
0.28635513972340754,0.3233876591540472,0.309557549600524,0.12982522592118703,0.0897542592406312
0.2258239102071432,0.3552659360236613,0.2376123384070137,0.19720575468266943,0.10446959355927796
0.30357675027150316,0.318867078138169,0.17133687653346513,0.10610139757661542,0.069328764923859
0.15095066228483564,0.3696162400065515,0.25211400356799907,0.1764643706161053,0.17473365739455066
0.1854370623720851,0.3395281964775674,0.11778851698467718,0.12308003636191117,0.11530128535403854
0.2130466938192067,0.37371077931672825,0.27388235769612634,0.16628818661714728,0.16874602657100177
0.2625246946580492,0.4556184694202885,0.4159288890980285,0.23305471950164422,0.1778855901809973
0.1827544062845962,0.36082211770259115,0.33778507513421213,0.16967936330296687,0.17101197030471058
0.319180846128161,0.41270088385593356,0.2826620279686542,0.26346581474216674,0.0950466186647531
0.2268071757584486,0.3061007951573051,0.24915850156832486,0.19916848500523035,0.0797090697274726
0.2060006172278872,0.32117415374580643,0.18682812203950158,0.09741336215622638,0.08885205253189117
0.28590090931214823,0.2990015191715682,0.1081177257444281,0.16482276217569894,0.19399576936015245
0.31326948622244716,0.25871672475906016,0.0849986810992782,0.12714371365251323,0.07174882326778499
0.23352979630038184,0.404027669378421,0.18290733098253553,0.169090596529676,0.12414666784294709
0.2544765549952924,0.2673672786190585,0.21947073619250626,0.2601173326925453,0.03491904058109172
0.3165378877241063,0.3975180819666496,0.39169396759526853,0.23464236156527085,0.13741232051701793
0.19582176770274584,0.3305214744593349,0.2665716439209063,0.12102505681385173,0.09160864234831709
0.18076378466429635,0.3396734864530519,0.2775132495488396,0.14539791062087717,0.2508353709362761
0.2768977424542154,0.38292585636073356,0.24472033899422024,0.16888200436650802,0.06128871981384795
0.21741579747945325,0.3483783584891961,0.23143243367007674,0.10847988486970482,0.1674982267814138
0.12829251111074877,0.2879883533284444,0.2036984373156494,0.16781780754163397,0.07216575370805291
0.2366660768354436,0.3591330218338595,0.2535977460836892,0.12259829470667714,0.10995580641234744
0.2621955727758294,0.4056019320866234,0.23362353774823733,0.19052656564464288,0.1130603383687505
0.24664697013088974,0.3215323473961864,0.20194668368061866,0.20422107670639578,0.11667225965392583
0.3373974676290769,0.18195602595593643,0.1115425918307948,0.11667768050955103,0.10595602747296382
0.3156899086770926,0.44250068931047415,0.34234902039258064,0.1703937942637142,0.1855189688187825
0.2042441623851576,0.363256372981844,0.40605991868565317,0.26103933754350733,0.1650544282412717
0.17700034801809525,0.2849163116748156,0.13848828946290476,0.11440957933714682,0.1447987201997061
0.2583738686542665,0.35483783768530847,0.19707940049961328,0.10472175967635328,0.07855011476050099
0.2017422077139624,0.2698142927501388,0.21913462952354446,0.14482937117086975,0.14479668430734108
0.3263496882186442,0.37503094549422683,0.20283201589654729,0.15326933479232238,0.23817101658731527
0.2807618339946562,0.39633937264973235,0.2496743967429387,0.15734635161664215,0.08124203843674577
0.2766164680195847,0.4329825090542726,0.27497094961690327,0.21955958739163867,0.1939774086752319
0.3446208552148357,0.24738959357502474,0.19587857996034858,0.13421190538617028,0.10288746063533041
0.25736974249730826,0.49801542655599534,0.2544498998346653,0.23974812231601222,0.17025394993420492
0.2749536700846725,0.32434428440299445,0.15866102175824087,0.13204737380760564,0.1629812320398672
